id_restaurant,label,food_type,review
2169,new fourth street coffee shop,cafe,2
2170,ngu uyen cafe,cafe,2
2171,oasis cafe,cafe,2
2172,octel cafeteria,cafe,2
2173,old bayshore cafe,cafe,2
2174,plaza cafe,cafe,2
2175,poco cafe,cafe,2
2176,quality cafe& deangelo's cater,cafe,2
2177,raisleys donut cafe,cafe,2
2178,roof top cafe,cafe,2
2179,ross 1 cafeteria,cafe,2
2180,royale coffee roasting,cafe,2
2181,ruben's cafe,cafe,2
2182,sam sung cafeteria,cafe,2
2183,san jose coffee shop,cafe,2
2184,santa teresa coffee shop,cafe,2
2185,sao dem cafe shop,cafe,2
2186,sci cafe,cafe,2
2187,scv wd-cafe,cafe,2
2188,south city cafe,cafe,3.2
2189,south side cafe,cafe,2
2190,stanford cafe,cafe,2
2191,starbucks coffee,cafe,2
2192,stratacom cafeteria,cafe,2
2193,teasara cafe,cafe,2.3
2194,the concourse cafe,cafe,2
2195,thuy duong cafe,cafe,2
2196,tinas tds cafeteria,cafe,2
2197,tinh cafe,cafe,2
2198,trine's cafe,cafe,2
2199,trine's cafe no,cafe,2
2200,trines cafe,cafe,2
2201,trini's cafe,cafe,2
2202,victoria's cafe,cafe,2
2203,victorias cafe,cafe,2
2204,wen yen coffee shop,cafe,2
2205,winchester coffee house,cafe,2
2206,xinh xinh cafe,cafe,2
2207,yokohama cafe,cafe,2
2208,york's little cafe,cafe,2
2209,youngs cafeteria,cafe,2
2210,youngs cafeteria,cafe,2
2211,zitel cafeteria,cafe,2
2212,asante cafe,cafe,2
2213,cafe europa,cafe,2
2214,hot line coffee shop,cafe,2
2215,kim & kathys curb cafe,cafe,2
2216,levitz coffee shop,cafe,2
2217,p i  cafe,cafe,2
2218,pelton cafe,cafe,2
2219,presco lite cafeteria,cafe,2
2220,real rock club & cafe,cafe,2
2221,ronakers coffee shop,cafe,2
2222,royal cafe,cafe,2
2223,sabino's coffee,cafe,2
2224,salsa cafe,cafe,2
2225,sues j cafe,cafe,2
2226,sunrise cafe,cafe,2
2227,suzies coffee shop,cafe,2
2228,the cornerstone cafe,cafe,3
2229,the cove cafe,cafe,2
2230,anna's cafe,cafe,2
2231,village cafe,cafe,2
2232,san martin cafe,cafe,3.3
2233,ayla's cafe & grill,cafe,2
2234,bayshore cafe,cafe,2
2235,bovet road cafe,cafe,2
2236,cafe for all seasons,cafe,2
2237,ceresio cafe,cafe,3
2238,clubhouse coffee shop,cafe,2
2239,grinders cafe,cafe,2
2240,happy cafe,cafe,2
2241,michaels cafe,cafe,2
2242,nini's coffee shop,cafe,3.4
2243,phylicias finest cafe,cafe,2
2244,rainbow coffee shop,cafe,2
2245,sacred grounds coffee house,cafe,2
2246,san mateo coffee shop and food,cafe,2
2247,steve's coffee shop,cafe,2
2248,sunflower coffee & tea,cafe,2
2249,syntex a three cafeteria,cafe,2
2250,the patio cafe,cafe,2
2251,track side cafe,cafe,2
2252,wall street cafe,cafe,2
2253,yoon cafe,cafe,2
2254,anna's cafe,cafe,2
2255,bea my guest cafe,cafe,2
2256,chris's coffee shop,cafe,2
2257,san pablo family cafe,cafe,2
2258,a street cafe,cafe,2
2259,cafe de bordeaux,cafe,2
2260,cafe violi,cafe,2
2261,caffe orsini,cafe,2
2262,danial cafe,cafe,2
2263,expresso romano,cafe,2
2264,a taste of java,cafe,2
2265,advanced coffee service,cafe,2
2266,cafe aroma,cafe,2
2267,cafe aroma,cafe,2
2268,de la cruz cafe,cafe,2
2269,flames coffee shop of santa clara,cafe,2.7
2270,genas espresso and shave ice,cafe,2
2271,homestead cafe,cafe,2
2272,kj's cafe a la carte,cafe,2
2273,mimo's cafe santa clara,cafe,2
2274,nick's cafe,cafe,2
2275,old ironsides cafe,cafe,2
2276,paradise coffee shop,cafe,2
2277,regency cafe royale,cafe,2
2278,santa clara cafe,cafe,2
2279,the brown bag cafe,cafe,2
2280,the kids cafe,cafe,2
2281,the roasted coffee bean,cafe,2
2282,titto cafe,cafe,2
2283,aptos coffee roasting company,cafe,3
2284,asti cafe,cafe,2
2285,beach street cafe,cafe,2
2286,blacks beach cafe,cafe,2.3
2287,cafe bittersweet,cafe,3.6
2288,cafe brasil arts & crafts,cafe,2
2289,cafe coffeol,cafe,2
2290,cafe de palma,cafe,2.3
2291,cafe milano,cafe,2
2292,cafe pergolesi,cafe,2.8
2293,caffe bene,cafe,2
2294,caffe marciano,cafe,2
2295,georgianas cafe santa cruz,cafe,2
2296,harbor cafe,cafe,2
2297,jennifer's bakery cafe,cafe,2
2298,linda's seabreeze cafe,cafe,3.3
2299,malabar cafe,cafe,2.3
2300,mollie's country cafe,cafe,2
2301,oasis cafe,cafe,2
2302,paulas brooklyn coffee house,cafe,2
2303,sandys cafe,cafe,2
2304,saturn cafe,cafe,2.2
2305,sunnys cafe,cafe,2
2306,the cliff cafe,cafe,2
2307,the cooper st cafe,cafe,2
2308,altos cafeteria,cafe,2
2309,french bread co cafe,cafe,2
2310,cafe carlos,cafe,2
2311,rosies espresso bar cafe,cafe,2
2312,village book cafe,cafe,2
2313,sunrise coffee shop & restaurant,cafe,2
2314,breaktime cafe & deli,cafe,2
2315,pioneer cafe,cafe,2
2316,backstage cafe,cafe,2
2317,cafe royale,cafe,2
2318,cafe yokohama,cafe,2
2319,caffe classico,cafe,2
2320,coffee express,cafe,2
2321,collegan cafeteria,cafe,2
2322,f & b cafeteria,cafe,2
2323,fei microwave cafeteria,cafe,2
2324,gamibee cafeteria,cafe,2
2325,gloria jean's coffee bean,cafe,2
2326,honduras cafe,cafe,2
2327,kathys cafeteria,cafe,2
2328,mira mar pool hall & cafe,cafe,2
2329,myungs cafeteria,cafe,2
2330,starbucks coffee,cafe,2
2331,suraj cafe,cafe,2
2332,una's cafeteria,cafe,2
2333,alison leungs cafeteria,cafe,2
2334,baldies cafe,cafe,3.3
2335,ed & alan drive in coffee shop,cafe,2.3
2336,maxtor cafeteria,cafe,2
2337,nec cafe,cafe,2
2338,new haven un sch dist cafe fun,cafe,2
2339,saul cafeteria,cafe,2
2340,alex's deli cafe,cafe,2
2341,alex's deli cafe,cafe,2
2342,b & w cafe,cafe,2
2343,canyon cafe,cafe,2
2344,china cafe,cafe,2
2345,circus cafe shop,cafe,2
2346,city lights cafe,cafe,2
2347,coffeeman,cafe,2
2348,g & l cafe,cafe,2
2349,highway 29 cafe,cafe,2.7
2350,home cafe,cafe,2
2351,hwy 37 cafe,cafe,2
2352,nubians cafe soul,cafe,2
2353,philippine village cafe,cafe,2
2354,"sweet affair, a",cafe,2
2355,cafe dolce,cafe,2
2356,cafe panini,cafe,2
2357,eduardos cafe,cafe,2
2358,giacosa caffe,cafe,2
2359,gloria jeans coffee bean corp,cafe,2
2360,hanh truong cafe,cafe,2
2361,main street cafe,cafe,2
2362,our place cafe,cafe,2.7
2363,pacific plaza cafe,cafe,2
2364,park place cafe,cafe,2
2365,sunrise bistro,cafe,2.7
2366,sunrise cafe & bakery,cafe,2.3
2367,sunrise cafe & bakery,cafe,2.3
2368,sunshine cafeteria,cafe,2
2369,susans cafeteria,cafe,2
2370,theatre caffe,cafe,2
2371,amanda's cafe,cafe,2
2372,bagel cafe,cafe,2
2373,cafe petit maison,cafe,2
2374,capi's coffee express,cafe,2
2375,del monte cafe,cafe,2
2376,el puentito cafe,cafe,2
2377,ggmls cafe,cafe,2
2378,los gatitos bar & cafe,cafe,2
2379,the coffee shop,cafe,2.3
2380,the nook cafe,cafe,2
2381,the red apple cafe,cafe,2.3
2382,cafe piazza,cafe,2
2383,cafe kinyon,cafe,2.7
2384,red rock partners/vintage cafe,cafe,2
2385,cafe classique,cafe,2.5
2386,cafe grace,cafe,2
2387,muddy waters coffee house,cafe,2.3
2388,just desserts,cafe,2.2
2389,pete's cafe,cafe,2.7
2390,joy of eating,cafe,2.8
2391,cafe mocha's,cafe,2.2
2392,sandy's cafe,cafe,1.7
2393,starbucks coffee,cafe,2
2394,the coffee zone,cafe,2
2395,sport city cafe,cafe,2.7
2396,cafe louise,cafe,2
2397,cafe mediterranean,cafe,2
2398,quincys pub & cafe,cafe,2
2399,garden court cafe,cafe,2
2400,chariya reun thai cafe,cafe,3
2401,cafe brix restaurant,cafe,2.7
2402,garden cafe,cafe,2
2403,hy 29 cafe,cafe,2
2404,thai cafe,cafe,2.7
2405,arms cafe,cafe,2
2406,cafe public,cafe,2
2407,jerome's cafe & grill,cafe,3
2408,la famiglia deli cafe,cafe,2.3
2409,lan mart cafe,cafe,2
2410,markey's cafe & coffee house,cafe,2
2411,mr. mom's cafe,cafe,2
2412,mystic cafe & coffee house,cafe,2
2413,park deli cafe,cafe,2
2414,rocket cafe,cafe,2
2415,sequoia terrace cafe,cafe,2
2416,sola cafeteria,cafe,2
2417,zoyas truck stop cafe,cafe,2
2418,french quarter coffee company,cafe,2
2419,gourmet cafe,cafe,2
2420,little lita's coffee shop,cafe,2
2421,cafe italia ristorante,cafe,2
2422,cafe ristorante italia,cafe,2.3
2423,cafe villa basque restaurant & lounge,cafe,2
2424,chinook restaurant & cafe,cafe,3.2
2425,italia cafe ristorante,cafe,2
2426,restaurant italia cafe,cafe,2
2427,arrigonis delicatessen & cafe,cafe,2.7
2428,bleachers sports cafe,cafe,2
2429,cafe buon gusto,cafe,2
2430,cafe des croissants,cafe,2
2431,cafe des croissants,cafe,2
2432,cafe des croissants,cafe,2
2433,cafe europe,cafe,2.3
2434,cafe express,cafe,2
2435,cafe lolo,cafe,3.3
2436,cafe portofino,cafe,2.7
2437,cafe salsa,cafe,2
2438,cafe this,cafe,2
2439,caffe p,cafe,2
2440,california cafe deli,cafe,2
2441,carms cafe & deli,cafe,2
2442,cook book cafe,cafe,2
2443,dan's gold star cafeteria,cafe,2
2444,doe's country cafe,cafe,2
2445,east west cafe & restaurant,cafe,2
2446,everything yogurt & salad cafe,cafe,2
2447,for play cafe,cafe,2
2448,hot spot's cafe,cafe,2
2449,marbles cafe,cafe,2.3
2450,mission coffee shop,cafe,2
2451,northpoint cafe,cafe,2
2452,parkside cafe,cafe,2
2453,plaza cafe,cafe,2
2454,plaza cafe,cafe,2
2455,rooh'scafe salsa restaurants,cafe,2
2456,sam's for play cafe,cafe,2
2457,sonoma coffee company,cafe,2
2458,sonoma sun coffee,cafe,2
2459,sunrise cafe,cafe,2
2460,willowside cafe,cafe,2
2461,cafe tutti restaurant,cafe,1.7
2462,caffe trieste restaurant,cafe,2
2463,copperfield's books cafes sebastopol,cafe,2
2464,east west bakery cafe,cafe,2
2465,"gallery cafe, the",cafe,2
2466,ginger tree cafe,cafe,2
2467,gravenstein cafe,cafe,2
2468,happy panda cafe,cafe,2
2469,nancy's vegetarian cafe,cafe,2
2470,bear flag cafe,cafe,3
2471,breakaway cafe,cafe,2
2472,cafe at sonoma mission inn,cafe,2
2473,feed store cafe & bakery the,cafe,2
2474,ford's cafe,cafe,2
2475,el tapatio cafe,cafe,2
2476,heritage house cafe,cafe,2
2477,gold star cafe,cafe,2
2478,omega's stop & go cafe,cafe,2
2479,pan's cafe,cafe,2
2480,aroma espresso bar,cafe,2
2481,balboa cafe restaurant,cafe,1.7
2482,cafe salmagundi restaurant,cafe,2
2483,caffe trieste restaurant,cafe,2
2484,espresso bongo,cafe,2
2485,espresso bongo,cafe,2
2486,espresso bongo,cafe,2
2487,espresso bongo,cafe,2
2488,europa espresso,cafe,2
2489,ice cream cafe the,cafe,2
2490,le scoop espresso & frozen yog,cafe,2
2491,mario's bohemian cigar store cafe,cafe,2
2492,mario's bohemian cigar store cafe,cafe,2.8
2493,narsai's cafe,cafe,2
2494,ocean cafe restaurant,cafe,2
2495,oh la la bakery cafes,cafe,2
2496,on the go espresso,cafe,2
2497,pazazz cafe restaurant,cafe,2
2498,eagle cafe,cafe,2.7
2499,plumpjack cafe,cafe,3.8
2500,r cafe bar & restaurant,cafe,2
2501,rancilio espresso & cappiccino,cafe,2
2502,south park cafe,cafe,2
2503,stars restaurant stars cafe,cafe,2
2504,thai cafe,cafe,3
2505,uncle gaylord's ice cream cafe,cafe,2
2506,java jones,cafe,2.5
2507,cafe classique,cafe,2.7
2508,lansdale station,cafe,2.7
2509,red rock caffe,cafe,2
2510,le boulanger cafe bakery,cafe,2.8
2511,tour eiffel,cafe,2
2512,menlo java & juice bar,cafe,2
2513,la boulanger,cafe,3
2514,menlo cafe,cafe,2
2515,carmen's coffee shop,cafe,2
2516,peet's coffee & tea,cafe,2
2517,tea time,cafe,2.7
2518,cool water cafe,cafe,2
2519,peet's coffee & tea,cafe,3.2
2520,little paris,cafe,2
2521,little house coffe shop,cafe,2
2522,douce france,cafe,3.3
2523,douce france,cafe,2
2524,"bean scene, the",cafe,2
2525,chacho,cafe,2
2526,cafe cheneville,cafe,2.7
2527,caffe 817,cafe,2
2528,la towr eiffel,cafe,2
2529,au coquelet cafe,cafe,2.3
2530,berkeley espresso,cafe,2
2531,cafe europa,cafe,2
2532,moose's,cafe,3.2
2533,ken's cafe,cafe,2
2534,drink drink drink,cafe,2
2535,happy belly deli & cafe,cafe,2.7
2536,southgate cafe,cafe,2.7
2537,cafe mario,cafe,2.7
2538,our court cafe,cafe,2
2539,village cafe,cafe,2
2540,cheers cafe,cafe,2
2541,cafe riggio,cafe,2.8
2542,baji's down the street cafe,cafe,2.3
2543,odyssia,cafe,3.3
2544,healdsburg coffee company,cafe,3
2545,cafe cruz rosticceria & bar,cafe,3.3
2546,galley cafe,cafe,2
2547,toasties,cafe,2.8
2548,zuni cafe,cafe,3.8
2549,north hill cafe,cafe,2.7
2550,pinole creek cafe,cafe,2.7
2551,cove cafe,cafe,2.3
2552,blue rock shoot,cafe,2.3
2553,cafe pacifica,cafe,2.7
2554,universal cafe,cafe,2.7
2555,dean's beans,cafe,2.7
2556,universal cafe,cafe,2.3
2557,printers inc. bookstore/cafe,cafe,2.3
2558,tom foolery saloon,cajun,3
2559,tj's gingerbread house,cajun,3.3
2560,floogie's swamp cafe,cajun,3.4
2561,just for you bakery & cafe,cajun,2
2562,memphis minnies,cajun,2.7
2563,olas cajun carib afr rst nghtc,cajun,2
2564,b j's new orleans style,cajun,2
2565,creo la.,cajun,3.9
2566,bar restaurant the quarterdeck,cajun,2.7
2567,bar restaurant the quarterdeck,cajun,2.7
2568,jack hunter's smokehouse,cajun,2
2569,jessie's,cajun,2.3
2570,liberty cafe,california,3
2571,fresco,california,2.6
2572,restaurant sent sovi,california,4.2
2573,rubicon,california,3.3
2574,palomino,california,2.7
2575,moraga country club restaurant,california,2.3
2576,moraga country club restaurant,california,2.3
2577,max's opera cafe,california,3.1
2578,sent sovi,california,3.8
2579,the dining room at the ritz carlton,california,4.5
2580,auberge du soleil,california,2.7
2581,quail lodge,california,3
2582,the generals daughter,california,3
2583,harvey's,california,2.8
2584,cafe home cooking,california,2.7
2585,zza's trattoria,california,2.8
2586,the slow club,california,2.3
2587,house,california,2.7
2588,the frog and the peach,california,3
2589,evans american gourmet cafe (evans),california,3.3
2590,checkers,california,2
2591,edgewood tahoe,california,3
2592,columbia city hotel restaurant,california,2.3
2593,"flying saucer, the",california,3.7
2594,globe,california,2.5
2595,cafe select,california,2.3
2596,lalime's cafe,california,3.6
2597,2223,california,3.6
2598,mabel's,californian,3.1
2599,chez panisse,californian,4.4
2600,pearls cafe,californian,4.1
2601,wente bros sparkling cellars,californian,4
2602,pedro's,californian,2.7
2603,flea st. cafe,californian,3.7
2604,california cafe,californian,3.2
2605,pasta villa cafe,californian,3
2606,cafe majestic,californian,2.3
2607,caffe freddy's,californian,2.3
2608,one market,californian,2.3
2609,pauli's cafe,californian,2
2610,rumpus,californian,3.6
2611,the flying saucer,californian,3.7
2612,val21,californian,3.5
2613,woodward's garden,californian,3.3
2614,california pizza kitchen,californian,2.9
2615,le-mouton noir,californian,3.9
2616,avatar's,californian,3.7
2617,rico's place,californian,2.7
2618,sam's el toreador,californian,2
2619,postrio,californian,3.4
2620,faultline brewing company,californian,2.8
2621,lulu,californian,2.9
2622,vertigo,californian,3.1
2623,mountain house,californian,3
2624,pasta cafe,californian,3
2625,sport city cafe,californian,2.7
2626,firefly,californian,3.3
2627,sierra mar,californian,3.3
2628,napa valley grille,californian,3.6
2629,sticks,californian,3
2630,coleman still,californian,1.7
2631,lark creek inn,californian,3.8
2632,campton place,californian,3.3
2633,portola park,californian,3
2634,buckley lodge,californian,3.3
2635,hornblower dining yachts,californian,3.3
2636,timber cove inn,californian,3
2637,speckman's of calistoga,californian,2
2638,spiedo,californian,2.8
2639,ricks,californian,3
2640,sinfuki,californian,2.7
2641,tarpy's roadhouse,californian,3.4
2642,rio grill,californian,2.7
2643,ventana inn big sur,californian,2.7
2644,ventana inn big sur,californian,2.7
2645,post ranch inn,californian,2.3
2646,confetti,californian,3
2647,ricks,californian,2.7
2648,mountain home inn,californian,3.3
2649,pinot blanc,californian,2.7
2650,natty bumppo's,californian,2.3
2651,left bank,californian,2.7
2652,cafe kati,californian,2.7
2653,brix,californian,3.4
2654,11 ristorante,californian,2.3
2655,californis cafe,californian,3.5
2656,ravenous cafe,californian,3
2657,bighorn grill,californian,3
2658,nightshade (formerly ruby's),californian,3.5
2659,lakeside cafe,californian,2
2660,cafe home cooking,californian,2.7
2661,blue sky cafe,californian,3
2662,patrick david's,californian,2.5
2663,pacific's edge,californian,3
2664,montrio,californian,3
2665,cafe akimbo,californian,3
2666,42 degrees,californian,2.3
2667,essex supper club,californian,2
2668,quetzal,californian,3
2669,coconut grove,californian,3.3
2670,cafe rouge,californian,3
2671,l'arbrea de la vie (tree of life),californian,3
2672,canyon view restaurant,californian,3.3
2673,gibson,californian,2.6
2674,caprices restaurant & cafe,californian,2.7
2675,plumpjack cafe,californian,3.8
2676,peregrine,californian,2.7
2677,peregrine,californian/nouvelle,2.7
2678,the cambodiana's,cambodian,3.2
2679,battambang restaurant,cambodian,2.8
2680,angkor palace,cambodian,3
2681,angkor wat,cambodian,2.5
2682,chez sovan,cambodian,3.4
2683,cambodian restaurant angkor wa,cambodian,2
2684,cambodian restaurant phnom pen,cambodian,2.7
2685,new pnomh-penh,cambodian,2.7
2686,angkor borei,cambodian,2.7
2687,caribbean spice,caribbean,2.5
2688,caribbean gardens nghtclub & restaurant,caribbean,3.5
2689,kathleen's doyle st cafe,caribbean,2
2690,mango cafe,caribbean,3.4
2691,la bamba caribbean restaurant old,caribbean,2
2692,caribbean jose's,caribbean,2.3
2693,caribbean zone,caribbean,2.5
2694,chicken! chicken!,caribbean,2.8
2695,judy's catering company,catering,2
2696,martinelli's full serv caterin,catering,2
2697,courtyard catering company,catering,2.3
2698,thymewise catering company,catering,2
2699,divine catering,catering,2
2700,janet coulston catering,catering,2
2701,private catering,catering,2
2702,a b m catering,catering,2
2703,chestnut tree catering,catering,3
2704,rockin roll catering co  deli,catering,2
2705,trumpetvine catering inc,catering,2
2706,club catering,catering,2
2707,edoardo's cuising & catering,catering,2
2708,starr caterers,catering,2
2709,catering by george,catering,2
2710,ms moe's catering,catering,2
2711,prof bartending serv catrng,catering,2
2712,antonio's catering,catering,2
2713,jenny & linda catering,catering,2
2714,tudor catering,catering,2
2715,villanova caterers,catering,2
2716,gagnon catoring unlimited,catering,2
2717,dimples & company catering,catering,2
2718,marujas international catering,catering,2
2719,new moon catering,catering,2
2720,dorotheas catering,catering,2
2721,heavenly cafe & catering,catering,2
2722,judy benton's catering,catering,2
2723,cloud 9 catering,catering,2
2724,marios gourment catering,catering,2
2725,whos your caterer?,catering,2
2726,richard bozzo catering,catering,2
2727,special event catering & prty,catering,2
2728,catered affairs unlimited,catering,2
2729,sunny's catering,catering,2
2730,swiss catering and cafe,catering,2
2731,t & t catering,catering,2
2732,fine touch catering,catering,2
2733,glass onion catering,catering,2
2734,falcone catering,catering,2
2735,catering by sharon,catering,2
2736,catering with class,catering,2
2737,cafe gourmet & catering compan,catering,2
2738,mac's tea room & catering,catering,2.2
2739,b & n creative catering,catering,2
2740,la bonne vie fine catering,catering,3
2741,melody catering,catering,2
2742,something special catering,catering,2
2743,as you like it gourmet caterin,catering,2
2744,catering by ollie,catering,2
2745,continental caterers,catering,2
2746,aloha caterers,catering,2
2747,bay area chefs catering,catering,2
2748,k & t catering,catering,2
2749,mr c's catering,catering,2
2750,nikkis catering,catering,2
2751,catering by dana,catering,3
2752,cornucopia catering services,catering,2
2753,something special catering,catering,2
2754,splendid feast catering,catering,2
2755,five star catering,catering,2
2756,all season's catering,catering,2
2757,alzoshs katering koncepts,catering,2
2758,avalon catering,catering,2
2759,babineaux catering,catering,2
2760,california catering,catering,2
2761,catered productions,catering,2
2762,catering with a caribbean flai,catering,2
2763,cornucopian cattering,catering,2
2764,custom catering,catering,2
2765,ellen yohai catering,catering,2
2766,executive catering,catering,2
2767,fabulous catering,catering,2
2768,matiers catering,catering,2
2769,matthew gipson catering,catering,2
2770,mc donough's catering,catering,2
2771,miss m's baked goods/catering,catering,2
2772,nealson & brooks catering,catering,2
2773,olsen catering,catering,2
2774,patrick catering network,catering,2
2775,pride catering,catering,2
2776,richard's catering,catering,2
2777,savoy consummate catering,catering,2
2778,shelby catering,catering,2
2779,top hat catering,catering,2
2780,ady's excellent cuisine cateri,catering,2
2781,heavenly catering,catering,2
2782,yummy food service,catering,2
2783,beulah's fine catering,catering,2
2784,food with love catering,catering,2
2785,the king's table catering serv,catering,2
