"id_rest","street_num","street_name","city"
3149,20500,"hesperian blvd ste b","hayward"
3150,320,"jackson st","hayward"
3151,24933,"santa clara st ste a3","hayward"
3152,22218,"foothill blvd","hayward"
3153,991,"w winton ave","hayward"
3154,22545,"foothill blvd","hayward"
3155,22624,"vermont st","hayward"
3156,21439,"foothill blvd","hayward"
3157,392,"st","hayward"
3158,766,"a st","hayward"
3159,754,"w a st","hayward"
3160,320,"a st","hayward"
3161,26617,"mission blvd","hayward"
3162,25036,"hesperian blvd","hayward"
3163,21101,"mission blvd","hayward"
3164,22436,"foothill blvd","hayward"
3165,22292,"foothill blvd","hayward"
3166,20500,"hesperian blvd ste d","hayward"
3167,591,"penny ln","hayward"
3168,20936,"mission blvd","hayward"
3169,219,"harder rd","hayward"
3170,22544,"mission blvd","hayward"
3171,448,"w harder rd","hayward"
3172,21849,"mission blvd","hayward"
3173,25817,"mission blvd # 4","hayward"
3174,2010,"b st","hayward"
3175,17,"southland mall","hayward"
3176,1572,"sycamore ave # b","hercules"
3177,201,"6th st","hollister"
3178,355,"san felipe rd","hollister"
3179,1709,"airline hwy ste j","hollister"
3180,3444,"mount diablo blvd","lafayette"
3181,3555,"mount diablo blvd","lafayette"
3182,3500,"golden gate way","lafayette"
3183,999,"oak hill rd","lafayette"
3184,1100,"e stanley blvd","livermore"
3185,2111,"railroad","livermore"
3186,1536,"railroad","livermore"
3187,2059,"1st st","livermore"
3188,855,"rincon ave","livermore"
3189,2206,"first st","livermore"
3190,961,"bluebell dr","livermore"
3191,2216,"1st st","livermore"
3192,1067,"north san antonio","los altos"
3193,355,"state st","los altos"
3194,5100,"el camino real","los altos"
3195,4880,"el camino real","los altos"
3196,140,"state st","los altos"
3197,397,"main st","los altos"
3198,4320,"el camino real","los altos"
3199,406,"n santa cruz ave","los gatos"
3200,14030,"blossom hill rd","los gatos"
3201,15495,"los gatos blvd # f","los gatos"
3202,719,"main st","martinez"
3203,2376,"pacheco blvd","martinez"
3204,1135,"arnold dr ste g","martinez"
3205,170,"arnold drive #120","martinez"
3206,822,"escobar st","martinez"
3207,1180,"alma st","menlo park"
3208,1039,"el camino real","menlo park"
3209,630,"menlo ave","menlo park"
3210,639,"santa cruz ave","menlo park"
3211,51,"millbrae ave","millbrae"
3212,465,"broadway","millbrae"
3213,114,"poppy ct","milpitas"
3214,1455,"landess ave","milpitas"
3215,978,"hanson ct","milpitas"
3216,103,"n milpitas blvd","milpitas"
3217,1828,"n milpitas blvd","milpitas"
3218,775,"e capitol ave # a","milpitas"
3219,343,"rheem blvd","moraga"
3220,581,"moraga rd","moraga"
3221,1460,"moraga rd ste b","moraga"
3222,380,"park st","moraga"
3223,16715,"monterey rd # c","morgan hill"
3224,16965,"monterey rd # 108e","morgan hill"
3225,340,"pebble creek ct","morgan hill"
3226,92,"e 2nd st","morgan hill"
3227,779,"e evelyn ave # b","mountain view"
3228,855,"w el camino real","mountain view"
3229,2522,"mardell way","mountain view"
3230,304,"castro st","mountain view"
3231,895,"villa st","mountain view"
3232,134,"castro st","mountain view"
3233,600,"w el camino real","mountain view"
3234,102,"castro st","mountain view"
3235,485,"castro st","mountain view"
3236,1924,"old middlefield way # e","mountain view"
3237,152,"castro st","mountain view"
3238,867,"e el camino real","mountain view"
3239,124,"castro st","mountain view"
3240,1991,"w el camino real","mountain view"
3241,174,"castro st","mountain view"
3242,2650,"w el camino real","mountain view"
3243,825,"main st","napa"
3244,2940,"jefferson st","napa"
3245,1012,"1st st","napa"
3246,915,"freeway dr","napa"
3247,1675,"trancas st","napa"
3248,3638,"bel aire plz","napa"
3249,1001,"2nd st","napa"
3250,2985,"jefferson st","napa"
3251,1144,"jordan ln","napa"
3252,1445,"imola ave","napa"
3253,39119,"cedar blvd","newark"
3254,64,"lewis center","newark"
3255,36926,"sycamore st","newark"
3256,6295,"jarvis ave","newark"
3257,354,"17th st","oakland"
3258,416,"13th st","oakland"
3259,4000,"rhoda ave","oakland"
3260,1698,"7th st","oakland"
3261,1442,"franklin st","oakland"
3262,10800,"bancroft ave","oakland"
3263,4326,"virginia ave","oakland"
3264,1327,"peralta st","oakland"
3265,8012,"macarthur blvd","oakland"
3266,2943,"carmel st","oakland"
3267,1614,"castro st","oakland"
3268,10,"hegenberger rd","oakland"
3269,5897,"college ave","oakland"
3270,1100,"bayview ave","oakland"
3271,346,"9th st ste 210","oakland"
3272,399,"8th st","oakland"
3273,6650,"bancroft ave","oakland"
3274,2033,"macarthur blvd","oakland"
3275,940,"webster st","oakland"
3276,391,"grand ave","oakland"
3277,825,"webster st","oakland"
3278,3407,"fruitvale avenue","oakland"
3279,2216,"broadway","oakland"
3280,6247,"college ave","oakland"
3281,296,"hegenberger rd","oakland"
3282,345,"8th st","oakland"
3283,3941,"piedmont ave","oakland"
3284,723,"webster st","oakland"
3285,1009,"harrison st","oakland"
3286,333,"17th st","oakland"
3287,186,"eastmont mall","oakland"
3288,900,"market st","oakland"
3289,310,"broadway","oakland"
3290,3731,"e 14th st","oakland"
3291,2907,"fruitvale ave","oakland"
3292,541,"e 12th st # 1","oakland"
3293,333,"e 15th st","oakland"
3294,396,"11th st","oakland"
3295,3232,"grand ave","oakland"
3296,11893,"skyline blvd","oakland"
3297,308,"14th st","oakland"
3298,320,"8th st ste 2-b","oakland"
3299,1528,"san pablo ave","oakland"
3300,2531,"macarthur blvd","oakland"
3301,800,"broadway","oakland"
3302,327,"8th st","oakland"
3303,2810,"e 14th st","oakland"
3304,2328,"14th ave","oakland"
3305,541,"e 12th st # 1","oakland"
3306,3284,"e 14th st","oakland"
3307,4066,"piedmont ave","oakland"
3308,383,"9th st","oakland"
3309,4080,"piedmont ave","oakland"
3310,373,"8th st","oakland"
3311,3415,"grand ave","oakland"
3312,708,"franklin st","oakland"
3313,2852,"mountain blvd","oakland"
3314,932,"loomis ct","oakland"
3315,9509,"e 14th st","oakland"
3316,326,"23rd st # d","oakland"
3317,4258,"piedmont ave","oakland"
3318,2800,"bartlettst","oakland"
3319,3271,"lakeshore ave","oakland"
3320,3537,"fruitvale ave","oakland"
3321,346,"14th st","oakland"
3322,3601,"grand ave","oakland"
3323,6465,"san pablo ave","oakland"
3324,369,"12th st","oakland"
3325,301,"8th st","oakland"
3326,6048,"college ave","oakland"
3327,2827,"best ave","oakland"
3328,3655,"piedmont ave","oakland"
3329,2935,"foothill blvd","oakland"
3330,360,"11th st","oakland"
3331,2000,"park blvd","oakland"
3332,5401,"e 14th st","oakland"
3333,328,"10th st","oakland"
3334,728,"webster st","oakland"
3335,835,"webster st","oakland"
3336,6336,"shattuck ave","oakland"
3337,257,"12th st","oakland"
3338,1852,"park blvd","oakland"
3339,2541,"telegraph ave","oakland"
3340,389,"8th st","oakland"
3341,387,"9th st","oakland"
3342,729,"webster st","oakland"
3343,528,"lake park ave","oakland"
3344,4290,"piedmont ave","oakland"
3345,366,"8th st","oakland"
3346,3421,"macarthur blvd","oakland"
3347,549,"e 12th st","oakland"
3348,723,"e 12th st","oakland"
3349,304,"fairmount ave apt 2","oakland"
3350,59,"grand ave","oakland"
3351,2068,"35th ave","oakland"
3352,5907,"foothill blvd","oakland"
3353,712,"franklin st","oakland"
3354,3009,"macarthur blvd","oakland"
3355,3019,"foothill blvd","oakland"
3356,3219,"lakeshore ave","oakland"
3357,3211,"grand ave","oakland"
3358,373,"8th st","oakland"
3359,2818,"macarthur blvd","oakland"
3360,888,"webster st","oakland"
3361,2525,"main st","oakley"
3362,276,"main st # 278","oakley"
3363,79,"orinda way","orinda"
3364,42,"southwood dr","orinda"
3365,5868,"pacheco blvd","pacheco"
3366,5867,"pacheco blvd","pacheco"
3367,793,"hickey blvd","pacifica"
3368,494,"manor plz","pacifica"
3369,461,"emerson st","palo alto"
3370,3345,"el camino real","palo alto"
3371,2111,"el camino real","palo alto"
3372,443,"emerson st","palo alto"
3373,420,"ramona st","palo alto"
3374,1700,"embarcadero rd","palo alto"
3375,3781,"el camino real","palo alto"
3376,2310,"el camino real","palo alto"
3377,565,"bryant st","palo alto"
3378,4101,"el camino way","palo alto"
3379,406,"s california ave","palo alto"
3380,3417,"alma st","palo alto"
3381,2700,"pinole valley rd","pinole"
3382,632,"san pablo ave # a","pinole"
3383,1501,"tara hills dr","pinole"
3384,516,"lopes ct","pinole"
3385,2550,"appian way","pinole"
3386,184,"atlantic ave","pittsburg"
3387,1205,"railroad","pittsburg"
3388,2909,"railroad","pittsburg"
3389,2273,"railroad","pittsburg"
3390,2141,"loveridge rd","pittsburg"
3391,2344,"monument blvd","pleasant hill"
3392,2223,"morello ave","pleasant hill"
3393,2653,"pleasant hill rd","pleasant hill"
3394,548,"contra costa blvd ste w","pleasant hill"
3395,548,"contra costa blvd","pleasant hill"
3396,1428,"contra costa blvd","pleasant hill"
3397,2290,"monument blvd","pleasant hill"
3398,1675,"contra costa blvd","pleasant hill"
3399,2001,"contra costa blvd # a50","pleasant hill"
3400,1958,"contra costa blvd","pleasant hill"
3401,1703,"santa rita rd","pleasanton"
3402,3350,"bernal avenue #130","pleasanton"
3403,6654,"koll center pky ste 115","pleasanton"
3404,3059,"hopyard rd ste f","pleasanton"
3405,239,"main st # a","pleasanton"
3406,3170,"santa rita rd # a-11","pleasanton"
3407,3744,"trenery dr","pleasanton"
3408,4285,"valley ave","pleasanton"
3409,336,"saint marys st","pleasanton"
3410,201,"main st ste e","pleasanton"
3411,6063,"w las positas blvd","pleasanton"
3412,425,"main st","pleasanton"
3413,515,"veterans blvd","redwood city"
3414,670,"el camino real","redwood city"
3415,1784,"broadway","redwood city"
3416,2490,"el camino real","redwood city"
3417,1001,"marsh rd","redwood city"
3418,2800,"hilltop mall rd ste 250","richmond"
3419,3829,"macdonald ave","richmond"
3420,130,"railroad","richmond"
3421,130,"railroad","richmond"
3422,3503,"lowell ave","richmond"
3423,152,"washington ave","richmond"
3424,152,"washington st.","richmond"
3425,719,"ventura st","richmond"
3426,199,"park pl.","richmond"
3427,199,"park pl","richmond"
3428,2330,"macdonald ave","richmond"
3429,2453,"hilltop mall rd","richmond"
3430,4705,"valley view rd ste f","richmond"
3431,4705,"valley view rd ste f","richmond"
3432,677,"parker ave","rodeo"
3433,275,"s airport blvd","south san francisco"
3434,2221,"gellert blvd","south san francisco"
3435,415,"grand ave","south san francisco"
3436,2284,"westborough blvd","south san francisco"
3437,216,"cypress ave","south san francisco"
3438,3879,"shamrock ct","south san francisco"
3439,1113,"hunt ave","saint helena"
3440,851,"cherry ave # 34","san bruno"
3441,711,"el camino real","san bruno"
3442,301,"tanforan park # 121","san bruno"
3443,681,"san mateo ave","san bruno"
3445,2653,"san carlos ave","san carlos"
3446,66,"club dr","san carlos"
3447,1188,"san carlos ave.","san carlos"
3448,1050,"el camino real","san carlos"
3449,66,"club dr","san carlos"
3450,1528,"laurel st","san carlos"
3451,5173,"mission","san francisco"
3452,850,"grant avenue","san francisco"
3453,217,"columbus avenue","san francisco"
3454,450,"broadway","san francisco"
3455,881,"clay","san francisco"
3456,336,"clement","san francisco"
3457,599,"castro","san francisco"
3458,639,"post rd","san francisco"
3459,242,"o'farrell","san francisco"
3460,1358,"mason","san francisco"
3461,183,"bay st","san francisco"
3462,4615,"mission","san francisco"
3463,2428,"clement","san francisco"
3464,838,"grant avenue","san francisco"
3465,675,"broadway","san francisco"
3466,354,"clement","san francisco"
3467,731,"grant avenue","san francisco"
3468,816,"washington","san francisco"
3469,728,"washington","san francisco"
3470,1106,"market in regent hotel","san francisco"
3471,950,"grant avenue","san francisco"
3472,4542,"irving","san francisco"
3473,2234,"mission","san francisco"
3474,2335,"irving","san francisco"
3475,2360,"van ness avenue","san francisco"
3476,4,"embarcadero center","san francisco"
3477,924,"sansome","san francisco"
3478,1016,"bryant","san francisco"
3479,674,"sacramento","san francisco"
3480,674,"broadway","san francisco"
3481,245,"church st","san francisco"
3482,2578,"noriega","san francisco"
3483,919,"kearny","san francisco"
3484,1150,"polk","san francisco"
3485,919,"grant avenue","san francisco"
3486,3620,"balboa st","san francisco"
3487,1416,"powell","san francisco"
3488,1537,"ocean avenue","san francisco"
3489,4450,"cabrillo","san francisco"
3490,239,"clement","san francisco"
3491,519,"cortland avenue","san francisco"
3492,2800,"leavenworth","san francisco"
3493,772,"pacific avenue","san francisco"
3494,606,"broadway","san francisco"
3495,726,"clement","san francisco"
3496,641,"jackson","san francisco"
3497,1243,"9th avenue","san francisco"
3498,1900,"ocean avenue","san francisco"
3499,2026,"irving","san francisco"
3500,744,"washington","san francisco"
3501,1400,"jackson","san francisco"
3502,2209,"polk","san francisco"
3503,NA,"square","san francisco"
3504,150,"waverly pl.","san francisco"
3505,655,"montgomery","san francisco"
3506,NA,"the fairmont","san francisco"
3507,3107,"clement","san francisco"
3508,1810,"polk","san francisco"
3509,101,"spear","san francisco"
3510,427,"battery","san francisco"
3511,49,"stevenson","san francisco"
3512,2140,"clement","san francisco"
3513,39,"","san francisco"
3514,1131,"grant avenue","san francisco"
3515,1300,"stockton","san francisco"
3516,3601,"26th","san francisco"
3517,1698,"hostetter rd. #e","san jose"
3518,1419,"stanton way","san jose"
3519,5585,"snell ave","san jose"
3520,2868,"story rd","san jose"
3521,1657,"n capitol ave","san jose"
3522,1628,"hostetter rd # g","san jose"
3523,400,"s 3rd st","san jose"
3524,2037,"woodard rd","san jose"
3525,2307,"mckee rd","san jose"
3526,2811,"story rd # a","san jose"
3527,1890,"w san carlos st","san jose"
3528,80,"senter rd","san jose"
3529,670,"river oaks pky","san jose"
3530,9,"n market st","san jose"
3531,4320,"moorpark ave","san jose"
3532,2622,"union ave","san jose"
3533,1720,"story rd","san jose"
3534,1865,"w san carlos st","san jose"
3535,1181,"lincoln ave","san jose"
3536,1646,"saratoga sunnyvale rd","san jose"
3537,4400,"stevens creek blvd # b","san jose"
3538,6055,"snell ave","san jose"
3539,1401,"kooser rd","san jose"
3540,2768,"aborn rd","san jose"
3541,7108,"santa teresa blvd","san jose"
3542,1310,"saratoga ave","san jose"
3543,1402,"s bascom ave","san jose"
3544,1818,"tully rd ste 128a","san jose"
3545,1814,"hillsdale ave # c","san jose"
3546,1818,"tully rd ste 110","san jose"
3547,6033,"snell avenue","san jose"
3548,5365,"camden ave","san jose"
3549,2281,"lincoln ave","san jose"
3550,998,"n 4th st","san jose"
3551,3479,"mckee rd","san jose"
3552,1698,"hostetter rd # j","san jose"
3553,980,"lundy ave","san jose"
3554,1882,"curtner ave","san jose"
3555,1132,"saratoga sunnyvale rd","san jose"
3556,1317,"s winchester blvd","san jose"
3557,1080,"saratoga ave ste 5","san jose"
3558,3855,"7 trees blvd","san jose"
3559,3080,"landess ave # a","san jose"
3560,1060,"leigh ave","san jose"
3561,4632,"meridian ave","san jose"
3562,5156,"moorpark ave","san jose"
3563,1075,"saratoga sunnyvale rd","san jose"
3564,1144,"n 4th st","san jose"
3565,2632,"alum rock ave","san jose"
3566,4750,"almaden expy # f","san jose"
3567,1722,"holin st","san jose"
3568,4660,"pearl ave","san jose"
3569,1375,"blossom hill rd # 12","san jose"
3570,84,"s 2nd st","san jose"
3571,3082,"story rd","san jose"
3572,2760,"glauser dr","san jose"
3573,301,"n jackson ave # c","san jose"
3574,1146,"saratoga sunnyvale rd","san jose"
3575,615,"blossom hill rd","san jose"
3576,523,"mclaughlin ave","san jose"
3577,2678,"cropley ave","san jose"
3578,1431,"foxworthy ave","san jose"
3579,1659,"branham ln # i","san jose"
3580,1698,"hostetter rd # e","san jose"
3581,2595,"n 1st st","san jose"
3582,2615,"union ave","san jose"
3583,150,"s 1st st ste f11","san jose"
3584,1050,"blossom hill rd","san jose"
3585,2359,"mckee rd","san jose"
3586,2524,"berryessa rd","san jose"
3587,7273,"bark ln","san jose"
3588,1550,"162nd ave trlr 7","san leandro"
3589,15696,"e 14th st","san leandro"
3590,15754,"e 14th st","san leandro"
3591,13,"cascade bayfair ml","san leandro"
3592,14736,"e 14th st","san leandro"
3593,15048,"farnsworth st","san leandro"
3594,145,"pelton center way","san leandro"
3595,2050,"lewelling blvd","san leandro"
3596,14393,"washington ave ste g","san leandro"
3597,2113,"marina blvd","san leandro"
3598,21,"thornton st","san leandro"
3599,14400,"washington ave","san leandro"
3600,16888,"e 14th st # 96","san leandro"
